entityid;cent_codigo;esce_codigo;plfi_codigo;iddistritoed;cent_nombre;cent_multigrado;cent_referencia
dd566b33-9684-4f4d-ba28-5e8f8e20a831;;8;13185;21;MATERNAL ALCOIRIS DE COLORES;False;12956
57b9e085-3ce6-41dd-b247-d014e603fd76;;8;13437;21;LOS AMIGUITOS DE JESUS - (COLAJE);False;13259
16d2caa5-0626-4153-8e04-a00f0a8a8b51;;8;1626;21;MAMA VIRGINIA;False;13536
b75640cc-104c-48cf-9f73-5dd9bea228c3;;8;12037;21;PRE-ESCOLAR NUEVO ABC;True;10623
631f50e9-7d85-424e-bec9-f0f521c61b51;;8;13029;21;CENTRO EDUCATIVO RAYITO DE LUZ;False;12767
ed89343d-3ac1-4bdf-9e08-f3f53317299a;;8;9351;21;CENTRO EDUCATIVO EVEREST;False;10965
7b4c94a9-6acc-4f51-b115-90a248d6c6c9;;8;13303;21;CRISTIANO LUIS ALEXIS JAVIER;False;13091
f0f8a646-4513-40e4-ac13-33f1d2210dcb;;8;12224;21;COLEGIO CRISTIANO AMOR Y PAZ;False;12206
da1eccb8-b1c4-4b67-a0de-49228a9b02d0;;1;13155;21;CENTRO EDUCATIVO WENDY;True;12911
b90a3bd8-5420-4fef-811a-a8df67779e30;;14;12040;21;COLEGUIO INFANTIL LA TIA JOSI;True;10712
db45c0ff-6266-4125-8788-867bb4a2070a;8019811;1;1283;22;ALEMAN;False;1391
afa64bad-d667-4a93-a35f-17d7de7263d9;;8;13309;22;ADVENTISTA SENDERO DE AMOR;False;13098
6b157b27-2636-46a0-9556-d69eae1d9654;23001812;1;2413;22;ESTIMULACION Y DESARROLLO PSICOPEDAGOGICO MACORIX;False;8247
24e5fd61-e2e9-4aa0-bd0a-07c5c16ffa3c;23003916;1;937;22;MONTE DE SION;False;8259
956e2126-6426-4632-a9b6-9e3af0cfda92;23004213;1;7617;22;CENTRO DE ESTUDIOS PORVENIR;False;8260
7f96fb8a-0e4e-4fac-b2af-64694d39969b;23005010;8;3669;22;SANTA CLARA;False;8266
cb0b7b64-067b-4977-9077-761c7f509e0c;23005916;8;11720;22;COLEGIO EVANGELICO NUEVA VIDA;True;10585
80d8165b-b060-4801-8828-ee298e3a0bbf;23006213;1;5400;22;VILLA PROGRESO;False;8268
5d735b36-e790-440c-8d79-6ad359064a32;23006226;1;5400;22;VILLA PROGRESO;False;3543
c9645472-b3b8-4991-b6f2-d55fc3da48a4;23006411;1;7374;22;CARIDAD ASTACIO;False;8269
d04fd0b7-1149-41df-85bf-5b9f2a5491d1;23006515;8;6643;22;CENTRO DE ENSENANZA INTEGRADA APRENDIENDO HOY;False;8270
b38694e9-d6c3-4af0-b6a3-f3b8391ec22a;23006619;1;2209;22;SAN FRANCISCO DE ASIS;False;3544
0bb7d047-a331-45c5-b6af-5394eb497efc;23006713;1;6777;22;GASTON FERNANDO DELIGNE;MEDIA MATUTINO;False
8d33b70c-5dc8-420e-8198-6e2a16919629;23006720;1;6777;22;GASTON FERNANDO DELIGNE;MEDIA VESPERTINA;False
860e434f-49c6-4210-a1c3-aabb61f134b9;23006748;1;6777;22;INSTITUTO POLITECNICO GASTON FERNANDO DELIGNE;False;8273
d421b834-ba94-4d38-a7ea-5f57ffc99fc6;23006758;1;6777;22;PREPARA NOCTURNO GASTON FERNANDO DELIGNE;False;10290
aa938dfa-e629-4061-9c20-1ef76d61b773;23006767;1;6777;22;GASTON FERNANDO DELIGNE- PREPARA DOMINICAL;False;13410
9df3960b-ae9c-4b48-87cd-bac3c4cc600a;23006911;1;7374;22;BARRIO LINDO;False;3545
d12b3b16-f0ce-483c-9f5c-1be33a548cb0;23007010;1;5071;22;EDUCACIONAL BAUTISTA;False;8274
17781dd1-ad5c-4d37-8828-17f2160d8064;23007114;8;3729;22;KIKO;False;8275
8a54484d-7925-4609-b55e-a4237fa4db15;23007312;1;1372;22;COLEGIO ADVENTISTA VILLA MAGDALENA;False;8276
5992cfa1-a07a-4afa-83a9-07efcc317143;23007510;1;5855;22;CIRCULO INFANTIL DE PESTALOZZI;False;8277
4fec7737-583b-4e7c-8368-7c3e6575af72;23008119;1;5666;22;LUZ DE LA ESPERANZA DE LA IGLESIA FE APOSTOLICA;False;8279
359c39d9-0dc4-42af-8224-95838890250d;23008213;1;1556;22;PORVENIR II;False;8280
e6579d22-b839-406b-8e5f-dac3695f4b7a;23008226;1;1745;22;PORVENIR I;False;3547
a3a4a7b7-37bb-436c-91e6-aa15f980690d;23008239;1;1556;22;PORVENIR II;False;12440
023d42e0-ba02-4b24-8892-1fa4a6dd8749;23008515;1;4286;22;INGENIO SANTA FE;False;8281
b1f481b7-4776-4cd0-abac-17cb7dc1de83;23008520;1;4286;22;INGENIO SANTA FE;False;3548
d3b2db71-56ac-4edd-ae5b-2b079e4844db;23008619;1;7588;22;EPISCOPAL SANTA CRUZ;False;8282
6d8617e9-856a-4f71-8bdb-a83c13fbcf88;23008713;1;7307;22;BATEY MIGUELCHO;True;3549
226eb071-7c66-4f88-90b9-5a3ac7fe1f42;23008911;1;4930;22;MONTE CRISTY;False;3550
85ebf853-d897-4ed4-8673-a1064338260c;23009010;1;4261;22;BATEY OLIVARIS;True;3551
613e4c8c-1a59-4902-9271-536f1622dba0;23009218;1;5539;22;BOCA DEL SOCO;True;3552
c847bc48-728f-4ae5-bfd7-f757ec89f665;23009232;1;5539;22;TV - CENTRO BOCA DEL SOCO;False;8283
c9290e82-b59a-48fd-8839-fc329e63cf1d;23009812;1;6208;22;ESPERANZA;False;3558
acf77bf0-ee73-45bd-bcf7-3160b3ba3475;23010417;1;6667;22;INOCENCIA;True;3564
bc9c2a6c-f93b-4963-b7ba-8da95ae918a1;23016313;1;1392;22;FEDERICO BERMUDEZ;False;8298
87b6bbda-313b-488a-aba1-714f6a46837a;23016339;1;1392;22;FEDERICO BERMUDEZ;False;3601
dffb9063-e8d9-4955-baf7-0680461fc416;23016615;1;6861;22;BATEY REGAJO;True;3602
ec3b8c9b-c01b-44dc-b9d4-b796dc3ae9cb;23016917;1;6720;22;EUREKA;True;3603
7fd063ae-6f1a-4e78-b075-647feca34a7e;23017016;1;6487;22;BOCA DE CUMAYASA;True;3604
54caa797-7f22-4338-9441-593552092dc9;23017110;1;2147;22;BATEY LOS ARADOS;True;8299
8dc8aa49-32cc-4194-8919-0cc440a4db23;23017214;1;8044;22;BATEY EL SOCO;False;3605
86576723-d6ec-4acd-bf25-6f6b5b3b7043;23017318;1;8280;22;BATEY EL JAGUAL;True;3606
7bb1494b-b40a-467f-881a-cee24d0aa7d4;23017412;1;5473;22;LAGUNA PRIETA;False;3607
d8aecc9f-f28f-4c4e-b38f-9964481d5e66;23017610;1;8129;22;PASO DEL  MEDIO;False;3608
92871c04-e814-4cdf-b587-0c60a97eb55a;23017818;1;3845;22;PARCELA # 2;False;3609
e65de094-c4ed-4e62-a989-34c519eaecf7;23017912;1;565;22;CUBANA;LA;False
f568c54d-7b74-4de2-b09e-5cd81032a5d4;23018115;1;3629;22;BATEY ATILANO 1;True;3611
163a02d7-d859-4460-8d38-d0a36c187c35;23018219;1;7432;22;BATEY ATILANO 2;True;3612
e6ba8435-ba44-42e6-80d0-28f09bab2382;23018313;1;6779;22;PARCELA # 1;True;3613
31bb8a17-c572-4649-a4f7-6c17b7f084a0;23018813;1;4451;22;BATEY CABEZA DE TORO;True;3615
1b3cd406-605e-43be-871a-49acd06ed3ec;23018917;1;5806;22;BATEY CAMPI�A;False;3616
b29a3d4a-a2cb-4f0d-8b6b-f5d878bba754;23019016;1;6179;22;BATEY LIMA;False;3617
ebce9b8e-08ce-4f70-a9ca-312c418de03a;23019214;1;5540;22;BATEY PI�ONES;True;3618
83d1b7ed-1151-4d4a-a91a-65d031959164;23019318;1;5329;22;CONCHO PRIMO;False;3619
edd90281-b30f-419a-9b5a-89b2fce53746;23023811;8;8312;22;AZUCENAS;LAS;False
e75976d2-1932-4a4a-bc30-efed97d811ca;23023910;1;7499;22;GERONIMO;True;8317
8f0602df-efea-4825-b2ec-0c6f8e3b8432;23024117;1;1498;22;FRANCISCO DEL ROSARIO SANCHEZ;False;8318
81862820-e726-4ee5-86cd-a6b3a236c7e2;23024216;1;2529;22;CRISTIANO LOS GUANDULES;False;8319
ad105d7a-23b5-4046-a74f-6b56695894dd;23024414;1;2342;22;COLEGIO EVANGELICO APOCALIPSIS;False;8320
2baff3a2-5d58-47d8-845c-9c303dc491da;23024513;14;166;22;EVANGELICO GETSEMANI;False;8321
e972850f-639f-42ce-95b6-972d1d1873d4;23024614;8;5871;22;SMITH;False;8322
f963f608-ba8d-4086-88d1-b2a8ee69b51f;23025512;1;2848;22;SAN JUAN BAUTISTA;True;3646
38f540ce-03f7-48cc-a9d7-8cea533e6d97;23026313;1;95;22;MAHANAIM;False;8330
2daf49be-7914-4f26-bddf-55c7c8c0059f;23026412;1;7625;22;MATERNAL MICKY HOGAR;False;8331
1b69c691-0d2b-4a46-8a40-029dd38adab6;23026818;14;3733;22;REMANSO DE PAZ - BIRGINIA;False;8332
f25e972e-9ed9-4746-9f5f-ceae6c21c472;23027015;1;4387;22;JUAN PABLO DUARTE;False;10490
3a06f944-418d-47db-a218-1551409b34d1;23028014;1;3;22;PARROQUIAL SAN JOSE OBRERO;False;3648
10e37077-937a-407d-a3ec-f4df1646aabc;23028113;1;2970;22;COLINAS;LAS;False
2b5163fb-8c0f-4eee-8565-04f22db76bf1;23028132;1;2970;22;COLINAS I;LAS;True
19e420f0-ba9a-4de7-b592-803f7042794d;23028212;1;1916;22;BATEY NEGRO;True;3650
743795b1-2f34-4057-8b42-078a0aaeefe0;23028817;1;5183;22;24 DE ABRIL;False;3654
ae2e7b02-5efd-419d-9428-389b30bf8bec;23028916;1;6351;22;GUANDULES;LOS;False
c26b9eeb-3c0b-4f71-8b91-3037ede01d20;23030517;1;2522;22;GRAN MANANTIAL DE SABIDURIA;False;8342
ce787bbf-b82c-439c-99a7-4ae0b0df1cc8;23030959;8;11659;22;GETSEMANI;False;8355
ab35ddb4-2a20-4a36-9b79-9815f7acf838;23030977;8;11662;22;LOS ROSALES;True;8357
3907d07a-f931-4646-8852-aac874766738;23030986;14;13558;22;FUENTE DE VIDA;False;8358
4fdbcb6a-c7cd-4d5d-8dae-cf12a39b4ca7;23031112;8;11669;22;DEBORA;True;8360
057f55a7-fd7b-4172-9f33-d58926a4ad34;23031138;8;11670;22;LOS GIRASOLES;False;8361
2d7d84db-b31e-4c54-b51a-9a5aecc65ef6;23031147;8;11672;22;EL PARAISO INFANTIL;True;8362
fbb9ec52-5167-4637-9653-fbbdd2ed5150;23031156;8;6601;22;RAYITO DE SOL;False;8363
ae7c057e-a7e5-4be1-adcd-a5b789599414;23031174;1;11675;22;ESTANCIA INFANTIL IDSS SAN PEDRO DE MACORIS II;True;8365
b0cfbbc3-07b7-476d-bf32-44e393b643ef;23031318;1;5203;22;JUAN BOSCH PROFESOR;False;3657
5f5437a1-a96e-4169-8cef-e20958d24cec;23031417;1;8721;22;HOGAR ESCUELA CARIDAD MISIONERA;False;3658
20fdb745-7f43-49b3-b349-f10c9a3ed385;23032111;1;8681;22;CENTRO PSICODIDACTICO EL SAMA;False;8376
8379db78-494e-43a9-bbdf-02c2b421bef2;23032317;1;1720;22;LOS CACHIRULITOS;False;8377
fa041c2c-ac74-486b-b849-8202be707fca;23032911;1;9046;22;NUESTROS PEQUENOS HERMANOS CENPH;False;10006
f5cf941a-9816-4415-b7fc-47027511a5b0;23033217;1;11687;22;COLEGIO EVANGELICO MORIAH;False;10034
1fb9c88f-4495-4210-9878-064d3b62d143;23033415;1;12535;22;CENTRO ALTERNATIVO EXPERIMENTAL DEL SORDO (ESCUELA ESPECIAL WALTER GUTBROD);False;12365
1b7d42a2-7ae4-4d09-b799-0959965c0180;23033613;1;11681;22;CENTRO PEDAG�GICO INFANTIL TU HOGAR CRISTIANO;False;10073
59349986-2f84-4d13-a1b0-b28d87591482;23034315;1;13637;22;ACADEMIA DE LIDERAZGO UCE (AL - UCE);False;13539
fc8d8229-bc24-4977-8f96-1d28c1e1308c;23034711;8;13863;22;ESTANCIA INFANTIL LAS COLINAS;False;13798
992228b8-4fbd-4eb8-b80f-58ad15d3182d;;8;13153;22;CENTRO EDUCATIVO ARCOIRIS DE AMOR;False;12909
7e471616-98f1-4d51-8be4-bd311c7c0db0;;8;11716;22;CENTRO  EDUCATIVO SAMUEL;True;10635
1da3402a-e377-4caa-901c-6f6b2be77fac;;14;13270;22;ERROR;False;13289
c296901d-4bca-4ac5-8e96-e7605ad07051;;8;11531;22;COLEGIO SIGLO DE ORO;False;12121
0933e443-9669-49e3-9fea-82f3afb14918;;1;12716;22;ESTANCIA INFANTIL LAS COLINAS;False;11869
266d2b81-bd89-4e99-9d9b-da4f6ac89bf2;;8;13178;22;COLEGIO CRITIANO MONTESSORI;False;12947
0393a3e7-538d-4cec-ab4f-2db72861cd30;;14;9288;22;ESCUELA BASICA SANTA FE;False;10929
47ad010f-40f2-4c02-baa7-5f4c2990f6bc;;8;13147;22;CENTRO DE DESARROLLO Y FORMACION INTEGRAL UNIDAD DIVINA;False;12901
d9bb6e53-23d1-413f-90c0-a24370b17dbe;;8;9177;22;MAROLINA CONTRERA;False;10853
7b3e9d4d-e8c6-49f2-bcf2-7fd0a8d0ba1a;;14;9139;22;ESCUELA BASICA SANTA FE;False;10827
9afa814d-ca38-4150-a39f-ce9f1cf76bd6;;8;13862;22;FUNDACION CRISTIANA AMOR Y PAZ;False;13797
5945ebac-f926-4f6e-8f73-c824b447c349;;14;13151;22;POCAHONTAS;False;12907
e74b09e8-c883-4134-811c-f0ef73b2445c;N0017134;8;11648;22;CENTRO DE DESARROLLO INTEGRAL ARCA DE NOE;True;9682
05b9dda5-97ac-4ce2-9443-506aa077613a;N0017136;8;11651;22;CENTRO DE DESARROLLO INTEGRAL DE LA COMUNIDAD CEDICO;False;9683
716237ac-9734-431e-8c90-25721095ebb0;N0017691;14;1283;22;CENTRO DE DESARROLLO INTEGRAL ARCA DE NOE;True;9864
9fd724a1-a1be-4da5-a8c1-95a74cc73ed3;N0018168;8;11686;22;COLEGIO EVANGELICO MI HOGAR;False;10033
f2baa94b-9087-4b0e-852e-a946c027b365;N0018347;8;11692;22;COLEGIO ADVENTISTA VILLA PROGRESO;True;10122
08375bbf-065d-4a3f-ad7f-69df44cfc11b;;1;14045;22;EXCELENCIA ALBERTO BYAS;PROF.;False
f3b00b21-9ff8-457a-b588-0b2117a99327;;8;9506;22;COLEGIO CRISTIANO LAS PALMAS;False;11054
9ac9da42-1fa1-4186-9aca-ac5809649883;;1;9178;22;SALOME URENA;True;10854
ebd5e3e6-b95f-4438-a0b9-d3054dbfbc6d;;8;13165;22;CENTRO EDUCATIVO MONTE MORIAH;False;12928
b6913c8c-a05b-4b10-b1e5-fbfbb9f5f2b0;;8;13861;22;INFANTIL CARRION;False;13796
bfd35251-c291-44f3-99c6-c19a930b8653;;14;13213;22;ESYOMA;False;13223
7d857ced-79d2-4e73-8384-0d67d26ae569;;8;12908;22;CRISTO EN LAS ANTILLAS;False;12667
5fe921de-942d-41fd-a363-347b1b5c58bc;;8;13136;22;CENTRO EDUCATIVO CRISTIANO EBEN-EZER;False;12892
5a87f5fc-7041-4d07-b180-e4e3a017d567;;8;12917;23;CENTRO EDUCATIVO JEREMIAS;False;12675
6cd7e5fe-2aab-4e3d-a682-7da5e8e18883;;8;13868;23;IVAN DARIO RAMOS PIANTINI (IDARP);False;13803
402a6f4c-d9e3-4ad1-b060-2608c674998b;;1;14039;23;LICEO DON PEDRO MIR;False;13908
e38763d7-0d5a-41ac-b6d4-40edfed81cc2;23000119;1;582;23;BARRIO BLANCO;False;3536
89be1445-6d57-4937-a083-5f1a80c15bfb;23000515;1;3542;23;RENACER;False;8240
7222ba2b-3838-4a93-a60a-54fb88fb4a44;23000619;1;4919;23;ANA JOSEFA PUELLO - NOCTURNA;False;8241
d29733d1-b990-43c8-ac2a-007f680f46ef;23000622;1;4919;23;ANA JOSEFA PUELLO;False;3537
47205f09-072c-4775-8375-9c7e2e21151c;23001114;1;3531;23;CRISTO REY;False;8242
59e0289d-5f0b-4167-8692-a421c6b6788e;23001312;1;6764;23;JERUSALEN;False;8243
b7b09968-4ef9-421b-aa5f-4935b9528531;23001416;1;4822;23;NUEVOS HORIZONTES;False;8244
80068b19-1c64-417f-99bc-84c27b749e4a;23001510;1;7666;23;SAN BENITO ABAD;False;8245
d2ebb8c1-a8a4-40d5-b5a1-190599b11195;23001527;1;7666;23;CARDENAL SANCHA;False;3538
70501e57-a058-42ce-aed5-3b1d60b78a2d;23001614;1;1182;23;EPISCOPAL SAN ESTEBAN;False;8246
655dd039-71c1-4351-b1d1-060bc4a9ca85;23002015;1;1482;23;LUIS ARTURO BERMUDEZ - NOCTURNA;False;8248
452600c3-dc5b-4e36-9709-4b9df2b264a0;23002028;1;1482;23;LUIS ARTURO BERMUDEZ;False;3539
d434289c-09ee-4c49-aa07-53349e48c169;23002317;1;1274;23;MIGUEL LIMARDO;False;8249
944f56a4-6f01-4b77-b170-688a85fe4332;23002411;1;4111;23;PININOS;LOS;False
f88cb540-1d2c-446d-8472-dd75f970975b;23002515;1;7521;23;CENTRO ACADEMICO ROGERS;False;8251
6d7dd531-d515-4e20-9efb-01ea56d4acf4;23002619;8;4149;23;SANTA LUCIA;False;8252
220e395c-e04c-43bf-9183-9a85ff2b0c63;23002911;1;66;23;JUAN PABLO DUARTE;False;8253
5f61b6f4-bb7d-4e8b-adb1-bafc8de5fa73;23003010;1;1791;23;RAMON MATIAS MELLA;False;8254
f21ce118-0bc3-458a-b6f3-823795426f4f;23003416;1;386;23;APOSTOLICO;False;8255
ecb59220-0d11-4af9-a04f-f9a26b7c4581;23003510;1;5264;23;COLEGIO EVANGELICO BETHEL;False;8256
00c69366-b5f8-4719-b976-259590153a0b;23003614;1;5075;23;BIBLICO CRISTIANO;False;8257
e0ec1952-130d-47f5-8173-162a4f5dc5d6;23003718;1;8269;23;CRECIMIENTO Y DESARROLLO INFANTIL;False;8258
e2cc7e81-5d95-48aa-b2f4-5e0446df1c5b;23004411;1;8256;23;EVANGELINA RODRIGUEZ;False;3540
0c054f1d-b5df-4c14-b5a7-eabf4f06685b;23004515;1;8184;23;LICEO MATUTINO JOSE JOAQUIN PEREZ;False;8261
7a9fb9f1-e47f-425b-a546-89a9938c89b3;23004524;1;8184;23;LICEO VESPERTINO JOSE JOAQUIN PEREZ;False;8262
3aeca6b4-6198-456b-baad-5003fbb0f779;23004531;1;8184;23;LICEO NOCTURNO JOSE JOAQUIN PEREZ;False;8263
6494c8f0-b4c5-45f0-b513-d5ebaabfbb2c;23004543;1;8184;23;JOSE JOAQUIN PEREZ PREPARA;False;13187
44c341ef-f8ef-4745-9d3a-dc16492f7025;23004817;1;1040;23;PUERTO RICO;False;3541
ece4d26b-935a-461b-9b7f-a0c948e57d2a;23004820;1;1040;23;LICEO NOCTURNO PUERTO RICO;False;8264
ebf48b2c-7600-49a5-887f-8222abdcb638;23004830;1;1040;23;CENTROS APEC DE EDUCACION A DISTANCIA SAN PEDRO;False;8265
37dddf97-7f95-446d-8ed4-70afbfc0a76b;23005114;1;8256;23;EVANGELINA RODRIGUEZ - NOCTURNA;False;8267
491870cd-e64a-46d3-955f-39e940def08d;23005523;1;758;23;JUAN VICENTE MOSCOSO - ANEXA;False;3542
8259f47b-cef9-453c-9ac1-3ab29fc38f2b;23007614;1;7209;23;SAN PEDRO APOSTOL;False;3546
63c48170-7a41-4017-9a52-db41c554682b;23007621;1;7209;23;SAN PEDRO APOSTOL - MEDIA;False;8278
3c8d080c-9b3f-4e17-97af-c85dd2d19009;23009312;1;6343;23;DO�A LAURA VICINI;VIUDA BARLETTA;False
7ff6e306-3fe2-4285-94c8-65deb3862e06;23009416;1;3557;23;SURINAME;False;3554
36c65815-7783-4062-b76f-a3db97b91cab;23009510;1;6392;23;CONUCOS;LOS;False
b62a7bc3-f298-4838-80f4-761aba46220f;23009916;1;3037;23;HONDURAS;False;3559
33e59341-e2af-462a-8ada-680b44f9ffb2;23010011;1;4767;23;HOYO DEL TORO;False;3560
5c451441-15bf-4051-af45-1354816433c3;23010115;1;956;23;INGENIO ANGELINA;False;3561
1cee1d10-d6c4-4845-b069-6f7cde74924f;23010131;1;956;23;ESCUELA NOCTURNA INGENIO ANGELINA;False;13391
a2f7482c-02ee-4da6-b0a4-d2ff2d7bec0c;23010219;1;6517;23;FELIPE VICINI PERDOMO - INGENIO CRISTOBAL COLON;False;8284
1bc49c96-6d1b-4636-ab8a-d47601991ffb;23010220;1;6517;23;INGENIO CRISTOBAL COLON - MEDIA;False;3562
1f4fb353-f71c-44a8-82b3-fd5efecabf8e;23010230;1;6517;23;FELIPE VICINI PERDOMO - NOCTURNA;False;12550
fdebeb60-26bd-4cff-85e5-80efdd99300b;23010249;1;6517;23;FELIPE VICINI PERDOMO PREPARA;False;13409
bad5994d-0d72-4ca8-a1be-eea5cbc728e2;23010313;1;6367;23;COSTA REAL;False;3563
3f198d63-37e9-44a7-b277-ea5dab0eb134;23010511;8;6368;23;BETHANIA;False;8285
c37445e5-a1e6-4393-8f23-966cea221e35;23010615;1;6219;23;LAURA;LA;True
51512f65-df47-486c-bb53-26840b7f9470;23010813;1;5656;23;PUNTA PESCADORA;LA;False
3cf57b8e-bafc-43a2-863b-911d802bafb3;23010917;1;1038;23;PUNTA DE GARZA;False;3567
b3d1b682-48bf-4f07-8d36-fa4ef7520a03;23010923;1;1038;23;PUNTA DE GARZA - NOCTURNA;False;8286
f62bf4f8-fc12-4fd1-b8b3-c68f27fd6315;23023316;1;5357;23;SANTA LUCIA;True;3641
f147842f-0c1f-4534-b8c2-84d87ee60ccf;23023514;1;8555;23;ESCUELA COMUNITARIA PARROQUIAL SANTA CLARA DE ASIS;False;8313
09615e73-ca6f-4065-844b-962d76c05f23;23023523;14;8555;23;ESCUELA COMUNITARIA PARROQUIAL SANTA CLARA DE ASIS (UNIFICADO AL CODIGO 08313);False;8314
c72f3b5c-0d0b-4869-976f-a804c7d25e77;23023613;14;5772;23;TIERNO AMOR;True;8315
93f811d1-47e9-4de9-807a-1d557089fce7;23024810;1;8313;23;MIS PRIMEROS PASOS;False;8323
435a7612-9b05-46f1-a3a3-67a64e6a889c;23024829;1;8313;23;GREGORIO LUPERON;False;3642
9779f60a-2202-471f-bf74-8a2df921517c;23025314;1;7695;23;VILLAS DEL MAR INTERNATIONAL SCHOOL;False;8324
68b30e3b-1e95-42c9-93ac-f5f63ac08cf0;23025710;1;1641;23;VILLA FARO;False;3647
d5f6166f-cbf7-410b-9baa-bd00df1256d9;23025819;1;3613;23;SAN ANTONIO DE PADUA;False;8325
17c5056c-6078-47cd-a33b-2fc3ded71cfe;23025828;14;3613;23;SAN ANTONIO DE PADUA (UNIFICADO AL CODIGO 08325);False;8326
01ad44a4-aeda-4f75-a44a-b0e221f9795f;23026719;1;13249;23;CIANI SAN PEDRO DE MACORIS;False;13041
f70ee487-e418-4637-9e98-e43dec41f190;23027114;1;6158;23;SOL NACIENTE;False;8333
609f6ebe-cf85-4fa6-929c-b79994f8f36a;23027213;14;4307;23;COMPU CENTRO;False;8334
92f3bc2b-01dd-4e8b-abd4-b03deb1f8e8d;23027411;8;4199;23;SALOME URENA;False;8335
238e8af9-e8f6-4321-bba4-a3e8e92fe393;23028311;1;8723;23;SAN ANTON;False;3651
b5d8b97b-f975-4130-9bdb-bb7154c76621;23028618;14;8075;23;VICENTE GARCIA;False;8337
92853115-4820-4220-9ac5-044e33556e80;23030112;1;1923;23;ANA PE�A;False;8340
1902965f-3835-4e7a-b4f0-86d09762a665;23030210;1;198;23;BUEN PASTOR;False;3656
31808566-8054-4595-ae6c-d3cc04a0f575;23030418;1;6620;23;JARDIN INFANTIL MI HOGAR FELIZ;False;8341
bc54e8c1-7b97-4315-b2e3-5e5abaa69bb4;23030823;8;11730;23;CRECIMIENTO ORGANIZADO CEDECO;False;8344
192adfa2-b146-4aa2-8615-ab35c5231015;23030832;1;11732;23;EVANG�LICO FUENTE INAGOTABLE;False;8345
9c787703-3902-4f43-9aa9-565f23fff0ae;23030841;1;9044;23;COOP-COLEGIO;False;8346
1ca819bc-c993-4e27-b205-9bef83667235;23030850;1;11735;23;COLEGIO PEDRO MIR;False;8347
d27ceea0-1758-4364-a867-be3255d2fddd;23030869;1;7012;23;CENTRO CRISTIANO KARISBETH;False;8348
b797f8ac-5c57-4be4-bf5a-ae250683d62f;23030878;8;10475;23;COLEGIO ADVENTISTA LA PAZ;False;8349
cfea9cc0-019e-4327-b7b8-e27600f9e739;23030896;1;11745;23;COLEGIO YANNY;False;8351
deaf930e-2d22-4109-81bc-ba86a858108d;23031912;8;11748;23;CENTRO DE CUIDADO Y EDUCACION INFANTIL DEL ESTE;False;8370
5a26b9cc-4c77-40fd-93f7-15d5c3f873a8;23031921;8;11749;23;MATERNAL PARAISO INFANTIL;False;8371
e3a246b5-36a5-4966-bef2-6561bcf30a86;23031949;8;11755;23;CENTRO EDUCATIVO CASTILLO;False;8372
2a03aec3-823e-48f8-8978-786ae205325e;23031958;1;9045;23;COLEGIO SAN LUCAS;False;8373
c22cad23-1147-41fe-ae9f-21407a5e8ce6;23031967;1;4061;23;COLEGIO MAUCHER;False;8374
1480c1cf-bd7e-42af-acab-45b19c104530;23031976;1;11760;23;CENTRO INTEGRAL MATERNO INFANTIL VIDA;False;8375
868773d5-c436-4153-8ff2-5cd2dde7139c;23031994;1;12773;23;EURIPIDES PAREDES MONTAS - NOCTURNA;False;12548
a8b9cae9-5838-48cb-9e7a-7aa507202b39;23033316;1;9085;23;PEDRO LUIS SANTANA COROMINAS;False;12327
58b71b52-33bd-48aa-a499-76406961379c;23033325;14;9085;23;PEDRO LUIS SANTANA COROMINAS - PREPARA;False;13951
89e873cd-0205-44a4-a441-31c5a69cac32;23033514;1;10524;23;JUAN PABLO DUARTE Y DIEZ;False;9869
5ec2bd59-c60b-4907-a9dc-103c06ddc057;23034119;1;13438;23;SANTA MARIA DEL PROYECTO ESPERANZA;False;13261
135ed4a2-14eb-4824-8dcb-7d21da85f14e;23034216;1;13439;23;MARIA DE LA PAZ DEL PROYECTO ESPERANZA;False;13260
2bc0dbb0-735d-4264-9849-c047b41ac305;;8;12755;23;COLEGIO CRISTIANO DIVINA CONCEPCION;False;12533
882a0fee-e374-4940-88ce-8621f9b45e27;;14;13870;23;EL RESTAURADOR;False;13805
6109cd1d-e382-409f-8c1a-77e90931d51b;;8;13143;23;CASA CULTURAL DEL NI�O;INC;False
3429eaf6-509b-4490-ab6f-0c6c8cba20ae;;8;13230;23;FUNDACION EVANGELICA PARA EL DESARROLLO COMUNITARIO (FUNDECOME);False;13014
5dcaecef-97ee-4505-aad8-38ee827d45e7;;8;13864;23;JARDIN DE INFANTE Y GUARDERIA PASITO KIDS;False;13799
b8f3a607-a959-4d3c-bb90-8bf743a382d7;;8;12916;23;CENTRO EDUCATIVO EVANGELICO ODAM;True;12674
da8042d8-7ba6-4fd6-8c20-1b0fe3893e01;;8;13866;23;BUEN SAMARITANO;False;13801
c49f27fe-f135-465c-949d-7c215468b258;;8;13869;23;PROYECTO EDUCATIVO EL BRISAL;False;13804
8c885293-58c5-43c6-a2cd-1e235a9a7469;;14;13228;23;CENTRO APOSTOLICO NUEVO AMANECER;False;13011
fd9e9066-8b13-42cb-9d34-5a3cc6a7765d;N0017157;8;11646;23;COLEGIO EPISCOPAL SANTIAGO APOSTOL;True;9690
676b2ddc-f292-431d-9f73-3df6e5ca8bde;N0017212;8;11653;23;COLEGIO EDEN INFANTIL;True;9704
